similarity_sc,levenshtein_sc,similarity_LSTM,levenshtein_LSTM,similarity_markov,levenshtein_markov,similarity_markov_2,levenshtein_markov_2
0.5982532751091703,156,0.8248847926267281,81,0.728110599078341,127,0.7399103139013453,124
0.5462555066079295,175,0.7336448598130841,121,0.74,142,0.6893203883495146,151
0.5581395348837209,29,0.6190476190476191,20,0.65,24,0.6046511627906976,27
0.43636363636363634,66,0.9032258064516129,31,0.8369565217391305,39,0.8041237113402062,41
0.4864864864864865,31,0.8923076923076924,6,0.5205479452054794,33,0.5616438356164384,32
0.42424242424242425,75,0.6333333333333333,52,0.6067415730337079,60,0.6206896551724138,63
0.40404040404040403,71,0.7126436781609196,37,0.6987951807228916,54,0.6744186046511628,50
0.5681818181818182,141,0.7174887892376681,94,0.6334841628959276,126,0.5933609958506224,132
0.6221374045801527,182,0.6605166051660517,162,0.7176470588235294,164,0.6347517730496454,219
0.5933609958506224,303,0.8606741573033708,156,0.7611607142857143,242,0.7411273486430062,366
0.5942028985507246,140,0.7291666666666666,95,0.631578947368421,120,0.5056818181818182,147
0.5916230366492147,81,0.7098445595854922,60,0.6844919786096256,74,0.675392670157068,81
0.5795454545454546,43,0.7857142857142857,29,0.6627906976744186,43,0.7831325301204819,34
0.6474820143884892,89,0.8321167883211679,55,0.684931506849315,85,0.7191780821917808,99
0.6568047337278107,146,0.779874213836478,106,0.7612903225806451,114,0.6042780748663101,138
0.5846994535519126,204,0.7954545454545454,115,0.6166666666666667,212,0.6290322580645161,200
0.6322869955156951,100,0.7081545064377682,86,0.6233766233766234,107,0.6022304832713755,194
0.5181347150259067,143,0.8409090909090909,91,0.654054054054054,128,0.6382978723404256,131
0.5512820512820513,35,0.8,16,0.7222222222222222,28,0.37254901960784315,65
0.7777777777777778,22,1.0,8,0.7777777777777778,20,0.6363636363636364,22
0.6140350877192983,143,0.7771084337349398,96,0.7098765432098766,126,0.6988636363636364,120
0.47540983606557374,130,0.6589595375722543,93,0.6309523809523809,102,0.495,143
0.5903083700440529,175,0.8793969849246231,121,0.6854460093896714,137,0.7828282828282829,124
0.7164179104477612,56,0.7777777777777778,49,0.7388059701492538,60,0.6513157894736842,76
0.6049382716049383,40,0.6222222222222222,34,0.5747126436781609,38,0.5494505494505495,40
0.6343612334801763,128,0.8235294117647058,81,0.7592592592592593,115,0.6447876447876448,194
0.6633663366336634,148,0.7656765676567657,98,0.7423728813559322,141,0.6510263929618768,211
0.5454545454545454,88,0.76,42,0.6829268292682927,73,0.675,80
0.5,136,0.831858407079646,74,0.5983606557377049,111,0.6190476190476191,116
0.5701357466063348,100,0.6923076923076923,87,0.7246376811594203,90,0.672566371681416,102
0.55625,135,0.5838150289017341,98,0.5515151515151515,132,0.4860335195530726,140
0.6166281755196305,233,0.8556962025316456,98,0.7743589743589744,180,0.816793893129771,175
0.6666666666666666,21,0.7285714285714285,18,0.6338028169014085,24,0.575,28
0.7777777777777778,30,1.0,14,0.7777777777777778,27,0.6363636363636364,29
0.6819923371647509,107,0.7843137254901961,102,0.7808764940239044,91,0.6024844720496895,286
0.4513888888888889,83,0.4634146341463415,132,0.5531914893617021,74,0.4720496894409938,97
0.55859375,207,0.8318965517241379,122,0.777292576419214,183,0.7418032786885246,185
0.5034013605442177,171,0.7313432835820896,109,0.6818181818181818,134,0.6962962962962963,129
0.5850340136054422,57,0.7342657342657343,41,0.7122302158273381,48,0.7132867132867133,48
0.7777777777777778,22,1.0,8,0.7777777777777778,20,0.6363636363636364,22
0.4567901234567901,39,0.8309859154929577,16,0.5789473684210527,32,0.7638888888888888,22
0.5034013605442177,122,0.5723684210526315,155,0.7047970479704797,93,0.697508896797153,119
0.6081081081081081,92,0.8181818181818182,53,0.7910447761194029,68,0.68,82
0.6498194945848376,114,0.5850746268656717,240,0.6758620689655173,136,0.6438356164383562,169
0.4722222222222222,75,0.7313432835820896,42,0.5642857142857143,65,0.5066666666666667,77
0.6235955056179775,102,0.8058823529411765,72,0.6763005780346821,100,0.5550239234449761,288
0.5935483870967742,103,0.7619047619047619,75,0.625,104,0.5513513513513514,182
0.4854368932038835,118,0.7070707070707071,85,0.56,99,0.5258620689655172,124
0.6521739130434783,8,0.4482758620689655,12,0.56,10,0.4827586206896552,14
0.5661764705882353,199,0.7878787878787878,136,0.735632183908046,150,0.6185567010309279,197
0.4727272727272727,167,0.795774647887324,77,0.5870967741935483,142,0.6158536585365854,134
0.6692913385826772,78,0.8991596638655462,56,0.7622950819672131,74,0.5609756097560976,124
0.46153846153846156,78,0.6716417910447762,51,0.5441176470588235,72,0.6330935251798561,94
0.759493670886076,24,0.8170731707317073,17,0.8441558441558441,23,0.7108433734939759,35
0.6413793103448275,76,0.8814814814814815,48,0.7851851851851852,54,0.6289308176100629,73
0.6666666666666666,40,0.75,31,0.8470588235294118,33,0.7692307692307693,39
0.5277777777777778,154,0.7530864197530864,93,0.6804733727810651,124,0.6358381502890174,155
0.6133333333333333,20,0.9253731343283582,4,0.7083333333333334,22,0.8970588235294118,13
0.5104166666666666,124,0.7446808510638298,77,0.6595744680851063,102,0.6804123711340206,112
0.5072046109510087,199,0.7563291139240507,130,0.6981132075471698,156,0.6454545454545455,187
0.5367647058823529,132,0.804,79,0.6825396825396826,99,0.5063291139240507,478
